,Unique_Advisor_Id,Unique_Investment_Id,Month,Shares,AUM,AT1,AT2,AT4,AT5,AT6,AT7,AT9,AT11,AT12,AT13,AT14,AT16,AT17,AT18,AT19,AT22,AT23,AT25,AT26,AT30,Morningstar Category,Investment,Rating,1 Yr % Rank,3 Yr % Rank,5 Yr % Rank,10 Yr % Rank,1 Yr Return,3 Yr Return,5 Yr Return,10 Yr Return,1 Yr Excess Return vs Primary Ix,3 Yr Excess Return vs Primary Ix,5 Yr Excess Return vs Primary Ix,10 Yr Excess Return vs Primary Ix,1 Yr Excess Return vs Category Ix,3 Yr Excess Return vs Category Ix,5 Yr Excess Return vs Category Ix,10 Yr Excess Return vs Category Ix,Net Flows,class_label
151,1000373,3535,2016-03-01,431.193333333333,9128.36283333333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,US Fund Large Value,Invesco Comstock A,2.0,88.0,77.0,59.0,46.0,-7.602833,6.836896,8.384275,5.358011,-6.061971,-2.543311,-1.862167,-0.35983000000000004,-6.061971,-2.543311,-1.862167,-0.35983000000000004,93954610.0,H
152,1000373,3535,2016-04-01,431.193333333333,9425.88625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,US Fund Large Value,Invesco Comstock A,3.0,87.0,72.0,56.0,43.0,-6.89958,7.215414999999999,8.362026,5.432328,-6.495826,-2.375752,-1.763407,-0.24,-6.495826,-2.375752,-1.763407,-0.24,-684760239.0,H
153,1000373,3535,2016-05-01,431.193333333333,9443.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,US Fund Large Value,Invesco Comstock A,2.0,88.0,82.0,57.0,47.0,-7.050477000000001,5.971284,8.835374,5.632822,-6.992597,-3.257766,-1.864957,-0.47362600000000005,-6.992597,-3.257766,-1.864957,-0.47362600000000005,116430216.0,H
154,1000373,3535,2016-06-01,433.21333333333297,9296.75816666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,US Fund Large Value,Invesco Comstock A,2.0,90.0,87.0,65.0,51.0,-6.733095,5.721935,8.852838,5.463465,-9.593242,-4.1448,-2.4987060000000003,-0.666686,-9.593242,-4.1448,-2.4987060000000003,-0.666686,-517605336.0,H
155,1000373,3535,2016-07-01,433.21333333333297,9677.98583333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,US Fund Large Value,Invesco Comstock A,2.0,89.0,85.0,65.0,49.0,-3.249214,5.432125,10.324968,5.758237,-8.633909,-3.560478,-2.4239029999999997,-0.420843,-8.633909,-3.560478,-2.4239029999999997,-0.420843,-1406210000.0,H
156,1000373,3535,2016-08-01,433.21333333333297,9933.58175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,US Fund Large Value,Invesco Comstock A,2.0,74.0,80.0,48.0,46.0,7.070121,7.380488000000001,12.573777,5.8479019999999995,-5.852414,-3.309335,-1.8131509999999997,-0.236527,-5.852414,-3.309335,-1.8131509999999997,-0.236527,-426551313.0,H
157,1000373,3535,2016-09-01,435.133333333333,9942.79666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,US Fund Large Value,Invesco Comstock A,2.0,59.0,77.0,40.0,45.0,12.039153,6.616322,14.582780999999999,5.609356,-4.155958999999999,-3.0880389999999998,-1.567616,-0.24380500000000002,-4.155958999999999,-3.0880389999999998,-1.567616,-0.24380500000000002,-2226451039.0,H
158,1000373,3535,2016-10-01,435.133333333333,9860.12133333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,US Fund Large Value,Invesco Comstock A,3.0,65.0,74.0,40.0,41.0,2.519073,4.897318,11.880215,5.264957,-3.851727,-2.689994,-1.425155,-0.0834,-3.851727,-2.689994,-1.425155,-0.0834,-2675510275.0,H
159,1000373,3535,2016-11-01,435.133333333333,10765.1986666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,US Fund Large Value,Invesco Comstock A,3.0,29.0,58.0,22.0,30.0,11.295567,6.745852,14.133709,6.121645,-0.721824,-1.851286,-0.556479,0.425404,-0.721824,-1.851286,-0.556479,0.425404,-2826535826.0,H
160,1000373,3535,2016-11-01,435.133333333333,10765.1986666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,US Fund Large Value,Invesco Comstock A,3.0,29.0,58.0,22.0,30.0,11.295567,6.745852,14.133709,6.121645,-0.721824,-1.851286,-0.556479,0.425404,-0.721824,-1.851286,-0.556479,0.425404,-2826535826.0,H
161,1000373,3535,2016-12-01,463.183333333333,10963.5495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,US Fund Large Value,Invesco Comstock A,3.0,19.0,60.0,22.0,33.0,17.830969,6.545329,14.229610000000001,6.02154,0.490518,-2.0399979999999998,-0.569218,0.299021,0.490518,-2.0399979999999998,-0.569218,0.299021,-2289335816.0,H
162,1000373,3538,2016-01-01,128.418333333333,2572.21925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,US Fund Large Value,Invesco Comstock C,3.0,85.0,82.0,76.0,65.0,-9.267491,5.740105000000001,6.972668,4.121347,-4.268189,-3.050949,-2.6335330000000003,-1.071704,-4.268189,-3.050949,-2.6335330000000003,-1.071704,-1618909171.0,H
163,1000373,3538,2016-01-01,128.418333333333,2572.21925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,US Fund Large Value,Invesco Comstock C,3.0,85.0,82.0,76.0,65.0,-9.267491,5.740105000000001,6.972668,4.121347,-4.268189,-3.050949,-2.6335330000000003,-1.071704,-4.268189,-3.050949,-2.6335330000000003,-1.071704,-1618909171.0,H
164,1000373,3538,2016-02-01,128.418333333333,2542.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,US Fund Large Value,Invesco Comstock C,2.0,87.0,85.0,79.0,69.0,-15.532026,5.038088,6.026979,3.897845,-6.124996,-3.228253,-2.782588,-1.228557,-6.124996,-3.228253,-2.782588,-1.228557,-711996111.0,H
165,1000373,3538,2016-03-01,128.805833333333,2726.8195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,US Fund Large Value,Invesco Comstock C,2.0,91.0,86.0,78.0,66.0,-8.278635000000001,6.043464,7.567854,4.562489,-6.737774000000001,-3.3367419999999997,-2.678588,-1.155351,-6.737774000000001,-3.3367419999999997,-2.678588,-1.155351,93954610.0,H
166,1000373,3538,2016-03-01,128.805833333333,2726.8195,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,US Fund Large Value,Invesco Comstock C,2.0,91.0,86.0,78.0,66.0,-8.278635000000001,6.043464,7.567854,4.562489,-6.737774000000001,-3.3367419999999997,-2.678588,-1.155351,-6.737774000000001,-3.3367419999999997,-2.678588,-1.155351,93954610.0,H
167,1000373,3538,2016-04-01,128.805833333333,2814.4075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,US Fund Large Value,Invesco Comstock C,3.0,91.0,85.0,73.0,63.0,-7.587313000000001,6.420464,7.548852,4.643234,-7.183559,-3.170703,-2.57658,-1.029094,-7.183559,-3.170703,-2.57658,-1.029094,-684760239.0,H
168,1000373,3538,2016-05-01,128.805833333333,2818.2716666666697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,US Fund Large Value,Invesco Comstock C,2.0,91.0,89.0,74.0,68.0,-7.708621000000001,5.185644,8.021613,4.843305,-7.650741,-4.043407,-2.678718,-1.2631430000000001,-7.650741,-4.043407,-2.678718,-1.2631430000000001,116430216.0,H
169,1000373,3538,2016-06-01,129.1675,2773.22625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,US Fund Large Value,Invesco Comstock C,2.0,93.0,92.0,79.0,72.0,-7.408334,4.955129,8.043938,4.673037,-10.268482,-4.911606,-3.307606,-1.457114,-10.268482,-4.911606,-3.307606,-1.457114,-517605336.0,H
170,1000373,3538,2016-07-01,129.1675,2884.31025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,US Fund Large Value,Invesco Comstock C,2.0,91.0,91.0,79.0,70.0,-3.9624040000000003,4.651564,9.498366,4.961971,-9.347099,-4.341039,-3.250506,-1.217109,-9.347099,-4.341039,-3.250506,-1.217109,-1406210000.0,H
171,1000373,3538,2016-08-01,129.1675,2959.22741666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,US Fund Large Value,Invesco Comstock C,2.0,80.0,88.0,69.0,65.0,6.328382,6.587680000000001,11.735803,5.052323,-6.5941529999999995,-4.102143,-2.651125,-1.032106,-6.5941529999999995,-4.102143,-2.651125,-1.032106,-426551313.0,H
172,1000373,3538,2016-09-01,129.500833333333,2959.09408333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,US Fund Large Value,Invesco Comstock C,2.0,70.0,87.0,62.0,66.0,11.165299000000001,5.827189,13.718264000000001,4.8135,-5.029813,-3.8771720000000003,-2.4321330000000003,-1.0396610000000002,-5.029813,-3.8771720000000003,-2.4321330000000003,-1.0396610000000002,-2226451039.0,H
173,1000373,3538,2016-10-01,129.500833333333,2933.19391666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,US Fund Large Value,Invesco Comstock C,3.0,74.0,85.0,64.0,61.0,1.760819,4.121039,11.042574,4.4782589999999995,-4.609980999999999,-3.466272,-2.262796,-0.8700629999999999,-4.609980999999999,-3.466272,-2.262796,-0.8700629999999999,-2675510275.0,H
174,1000373,3538,2016-11-01,129.500833333333,3199.96558333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,US Fund Large Value,Invesco Comstock C,3.0,36.0,75.0,43.0,54.0,10.476317,5.943264,13.276766,5.3258779999999994,-1.541073,-2.653874,-1.4134229999999999,-0.370363,-1.541073,-2.653874,-1.4134229999999999,-0.370363,-2826535826.0,H
175,1000373,3538,2016-11-01,129.500833333333,3199.96558333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,US Fund Large Value,Invesco Comstock C,3.0,36.0,75.0,43.0,54.0,10.476317,5.943264,13.276766,5.3258779999999994,-1.541073,-2.653874,-1.4134229999999999,-0.370363,-1.541073,-2.653874,-1.4134229999999999,-0.370363,-2826535826.0,H
176,1000373,3538,2016-12-01,137.596666666667,3256.91308333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,US Fund Large Value,Invesco Comstock C,3.0,27.0,78.0,46.0,57.0,16.928017,5.742458999999999,13.370679,5.227678,-0.41243500000000005,-2.842868,-1.428149,-0.494842,-0.41243500000000005,-2.842868,-1.428149,-0.494842,-2289335816.0,H
177,1000373,3653,2016-01-01,442.893333333333,13056.4955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,US Fund Foreign Large Growth,Invesco International Growth A,3.0,62.0,40.0,31.0,21.0,-6.85733,1.916481,3.228268,3.699673,5.091508,4.084539,3.7782449999999996,2.185131,1.1786379999999999,1.722822,2.2844900000000004,1.393642,2608397963.0,H
178,1000373,3653,2016-01-01,442.893333333333,13056.4955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,US Fund Foreign Large Growth,Invesco International Growth A,3.0,62.0,40.0,31.0,21.0,-6.85733,1.916481,3.228268,3.699673,5.091508,4.084539,3.7782449999999996,2.185131,1.1786379999999999,1.722822,2.2844900000000004,1.393642,2608397963.0,H
179,1000373,3653,2016-02-01,442.893333333333,12985.6325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,US Fund Foreign Large Growth,Invesco International Growth A,4.0,44.0,29.0,27.0,16.0,-11.715119999999999,2.177512,2.587181,3.7214730000000005,5.657579,4.37364,3.880154,2.292391,1.9077369999999998,2.458973,2.384012,1.424936,1765171902.0,H
180,1000373,3653,2016-03-01,442.893333333333,13946.7110833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,US Fund Foreign Large Growth,Invesco International Growth A,4.0,34.0,22.0,27.0,15.0,-4.356313,4.251739,3.93109,4.16552,4.830074,3.932529,3.6225199999999997,2.228339,1.725483,2.3319330000000003,2.327832,1.450915,433176637.0,H
181,1000373,3653,2016-03-01,442.893333333333,13946.7110833333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,US Fund Foreign Large Growth,Invesco International Growth A,4.0,34.0,22.0,27.0,15.0,-4.356313,4.251739,3.93109,4.16552,4.830074,3.932529,3.6225199999999997,2.228339,1.725483,2.3319330000000003,2.327832,1.450915,433176637.0,H
182,1000373,3653,2016-04-01,442.893333333333,13999.85825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,US Fund Foreign Large Growth,Invesco International Growth A,4.0,42.0,20.0,27.0,15.0,-7.327389999999999,3.830775,2.875226,3.744362,3.950974,3.8495019999999998,3.001436,2.0484869999999997,1.353012,2.417178,1.987259,1.366468,-884799594.0,H
183,1000373,3653,2016-05-01,442.893333333333,13933.42425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,US Fund Foreign Large Growth,Invesco International Growth A,4.0,42.0,24.0,34.0,18.0,-7.229974,3.894998,3.100763,4.236616000000001,4.162332,3.7008349999999997,2.9822189999999997,2.222537,1.052175,2.050368,1.853018,1.385294,-873251692.0,H
184,1000373,3653,2016-06-01,442.893333333333,13605.683166666699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,US Fund Foreign Large Growth,Invesco International Growth A,4.0,40.0,28.0,39.0,20.0,-6.470582,4.108569,2.847752,4.005046,3.773427,2.943836,2.7452419999999997,2.133603,-0.274377,0.9956790000000001,1.331451,1.192235,-1056388685.0,H
185,1000373,3653,2016-07-01,442.893333333333,14084.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,US Fund Foreign Large Growth,Invesco International Growth A,4.0,40.0,31.0,41.0,23.0,-3.182434,3.652774,3.867088,4.2635760000000005,2.3601520000000002,2.305485,2.515413,2.001348,-1.241403,0.16963599999999998,1.27093,1.027409,-2593763102.0,H
186,1000373,3653,2016-08-01,442.893333333333,14084.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,US Fund Foreign Large Growth,Invesco International Growth A,3.0,37.0,41.0,49.0,24.0,4.890949,3.981328,5.452833,3.934335,1.969416,1.9495799999999999,2.138521,1.890047,-0.75836,0.0907,1.144566,1.010229,-1568051898.0,H
187,1000373,3653,2016-09-01,442.893333333333,14119.4395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,US Fund Foreign Large Growth,Invesco International Growth A,3.0,48.0,48.0,70.0,29.0,8.294297,1.9024590000000001,7.832323,3.9098949999999997,-0.961959,1.7211830000000001,1.7924509999999998,1.7450849999999998,-3.210968,-0.32907,0.383637,0.7649819999999999,-652563483.0,H
188,1000373,3653,2016-10-01,442.893333333333,13654.4015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,US Fund Foreign Large Growth,Invesco International Growth A,3.0,49.0,49.0,64.0,32.0,-2.164615,-0.16551,5.10115,3.161388,-2.389023,1.327064,1.464885,1.549872,-2.293843,-0.15599000000000002,0.620923,0.74946,-1665122770.0,H
189,1000373,3653,2016-11-01,442.893333333333,13308.944666666699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,US Fund Foreign Large Growth,Invesco International Growth A,4.0,44.0,40.0,65.0,27.0,-4.5800410000000005,-1.172678,4.810902,2.488929,-4.549906,1.141035,0.572264,1.473149,-1.987143,0.23504699999999998,0.120957,0.83949,-1441492536.0,H
190,1000373,3653,2016-11-01,442.893333333333,13308.944666666699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,US Fund Foreign Large Growth,Invesco International Growth A,4.0,44.0,40.0,65.0,27.0,-4.5800410000000005,-1.172678,4.810902,2.488929,-4.549906,1.141035,0.572264,1.473149,-1.987143,0.23504699999999998,0.120957,0.83949,-1441492536.0,H
191,1000373,3653,2016-12-01,448.27666666666704,13605.1968333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,US Fund Foreign Large Growth,Invesco International Growth A,4.0,40.0,36.0,64.0,26.0,-0.874776,-1.197708,5.681138,2.349891,-5.369896,0.577952,0.678758,1.3880219999999999,-0.999556,0.0681,0.34544600000000003,0.833968,-1486395495.0,H
192,1000373,4008,2016-01-01,17772.8341666667,213629.46641666698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H
193,1000373,4008,2016-01-01,17772.8341666667,213629.46641666698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H
194,1000373,4008,2016-02-01,17612.0108333333,210463.531666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H
195,1000373,4008,2016-03-01,11480.2,149472.204083333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H
196,1000373,4008,2016-03-01,11480.2,149472.204083333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H
197,1000373,4008,2016-04-01,7584.10833333333,98517.5670833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H
198,1000373,4008,2016-05-01,7203.98833333333,93075.52925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H
199,1000373,4008,2016-06-01,7202.9375,95871.09800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H
200,1000373,4008,2016-07-01,6291.78416666667,87833.3069166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H
201,1000373,4008,2016-08-01,9248.11833333333,126421.77691666699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H
202,1000373,4008,2016-09-01,5667.905,76460.0385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H
203,1000373,4008,2016-10-01,5147.025,65521.6284166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H
204,1000373,4008,2016-11-01,5086.328333333329,62867.0180833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H
205,1000373,4008,2016-11-01,5086.328333333329,62867.0180833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H
206,1000373,4008,2016-12-01,5174.9775,63703.9726666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H
207,1000373,4063,2016-01-01,259.875833333333,3217.26283333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H
208,1000373,4063,2016-01-01,259.875833333333,3217.26283333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H
209,1000373,4063,2016-02-01,259.875833333333,3214.66408333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H
210,1000373,4063,2016-03-01,259.875833333333,3435.5585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H
211,1000373,4063,2016-03-01,259.875833333333,3435.5585,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,H
